id_place,coordonates,longitude,latitude,adress,id_city_name
I410670010,"47.50907, 1.45765",1.45765,47.50907,4 rue Martinet,3302
I740850009,"45.81833, 6.7275",6.7275,45.81833,AU LOYER,5220
I740870003,"46.130299, 6.340978",6.340978,46.130299,150 ROUTE DE LA MAIRIE,5221
I740930012,"45.906164, 6.093326",6.093326,45.906164,18 RUE DU JOURDIL CRAN-GEVRIER,5222
I740930013,"45.90991, 6.113429",6.113429,45.90991,24 BIS AVENUE G. PERREARD CRAN-GEVRIER,5222
I674470023,"48.60315, 7.76256",7.76256,48.60315,3 Au Canal,3419
I674470028,"48.61017581661629, 7.766550997214062",7.766550997214062,48.61017581661629,32 Rue du Marais,3419
I411230003,"47.82573, 1.38973",1.38973,47.82573,route de Saint-Léonard,3341
I740940004,"46.18463, 6.28544",6.28544,46.18463,1275 route des Fontaines,5223
I740960004,"46.03273, 6.10384",6.10384,46.03273,331 avenue des ebeaux,5224
I674580003,"48.82484, 7.73195",7.73195,48.82484,Rue des Sports,5225
I740960009,"46.03288919107725, 6.104208827018739",6.104208827018739,46.03288919107725,130 avenue des ebeaux,5224
I674580004,"48.81801, 7.74015",7.74015,48.81801,Rue Eisenbruch,5225
I740970002,"45.76611, 6.02222",6.02222,45.76611,LES MIEGES,5226
I674580006,"48.82477, 7.72847",7.72847,48.82477,10 Rue des Sports,5225
I674620001,"48.25543, 7.44836",7.44836,48.25543,r de la brigade alsace lorraine,5227
I674630004,"48.90049, 8.11388",8.11388,48.90049,Rue du Général de Gaulle,5228
I674740002,"48.93816, 7.88669",7.88669,48.93816,4 Rue des Vignes,5229
I674740003,"48.929569, 7.892126",7.892126,48.929569,4 Rue du Gymnase,5229
I674780001,"48.75938, 7.4111",7.4111,48.75938,Route de Saverne,5230
I674820006,"48.56008, 7.75516",7.75516,48.56008,12 rue de l'Extenwoerth,3420
I674820023,"48.5928, 7.70139",7.70139,48.5928,40 boulevard Victor Hugo,3420
I412910002,"47.78696210614412, 1.1493802070617678",1.1493802070617678,47.78696210614412,Lieu-dit La Tempérée-Stade,5231
I674820028,"48.59808302300419, 7.6899898052215585",7.6899898052215585,48.59808302300419,Rue Baden Powel,3420
I751120054,"48.83595, 2.4402",2.4402,48.83595,ROUTE DE LA PYRAMIDE,5043
I674820038,"48.61812, 7.79072",7.79072,48.61812,212 route de la Wantzenau,3420
I674820054,"48.60019, 7.77292",7.77292,48.60019,28 rue Pierre de Coubertin,3420
I674820066,"48.56294, 7.74823",7.74823,48.56294,2 rue de la Fédération,3420
I674820073,"48.54633, 7.74776",7.74776,48.54633,36 rue du Languedoc,3420
I674820077,"48.55336, 7.76045",7.76045,48.55336,66 rue du Général Offenstein,3420
I674820078,"48.55671, 7.762",7.762,48.55671,5 rue des Vanneaux,3420
I674820089,"48.56034, 7.76943",7.76943,48.56034,14 rue d'Altkirch,3420
I674820092,"48.59418, 7.79524",7.79524,48.59418,Rue de la Carpe Haute,3420
I674820115,"48.583, 7.72102",7.72102,48.583,6 rue du Chemin Long,3420
I751130007,"48.81689, 2.34622",2.34622,48.81689,99 BOULEVARD KELLERMANN,5232
I674820127,"48.57428, 7.71492",7.71492,48.57428,111 rue du Schnokeloch,3420
I674820139,"48.58581, 7.69846",7.69846,48.58581,rue Colette,3420
I751130012,"48.8187, 2.36623",2.36623,48.8187,81 BOULEVARD MASSENA,5232
I751130013,"48.83308, 2.36684",2.36684,48.83308,70 rue dunois,5232
I751130014,"48.83074, 2.3634",2.3634,48.83074,184 rue du château des rentiers,5232
I751130015,"48.82832, 2.36194",2.36194,48.82832,17 AVENUE EDISON,5232
I751130036,"48.83407, 2.37396",2.37396,48.83407,11 QUAI FRANCOIS-MAURIAC - TOUR 4160,5232
I674820191,"48.58052, 7.76535",7.76535,48.58052,1 Allé Konrad Roendgel,3420
I674820197,"48.57922, 7.78004",7.78004,48.57922,2 place de Kehl,3420
I751140019,"48.81908, 2.33798",2.33798,48.81908,17 boulevard jourdan,5233
I674820279,"48.560265, 7.750163",7.750163,48.560265,Avenue de Colmar,3420
I751140032,"48.82487, 2.30876",2.30876,48.82487,18 AVENUE MARC SANGNIER,5233
I751140033,"48.82049, 2.32829",2.32829,48.82049,7 avenue paul appell,5233
I674940001,"48.93777, 8.02599",8.02599,48.93777,Rue Principale,5234
I674950005,"48.65562, 7.6032",7.6032,48.65562,Rue Perez,5235
I675000001,"48.5234, 7.33023",7.33023,48.5234,Rue des Loisirs,5236
I751140036,"48.82366, 2.31593",2.31593,48.82366,3 AVENUE MAURICE D'OCAGNE,5233
I675110001,"48.88411, 7.79156",7.79156,48.88411,60  Grand'Rue,5237
I675140001,"48.92921, 7.21795",7.21795,48.92921,Rue du Stade,5238
I675190003,"48.66284, 7.83225",7.83225,48.66284,rue des vergers,5239
I675200004,"48.63815, 7.43142",7.43142,48.63815,Route de Romanswiller,5240
I751140062,"48.826384, 2.309276",2.309276,48.826384,1 Rue du Colonel Monteil,5233
I675200017,,,,1 rue de colchique,5240
I675230001,"48.76084, 7.77195",7.77195,48.76084,Rue Strieth,5241
I751150023,"48.84876, 2.28481",2.28481,48.84876,19 RUE GASTON DE CAILLAVET,5242
I751150039,"48.855677550945984, 2.290516752109397",2.290516752109397,48.855677550945984,9 RUE JEAN REY,5242
I751150043,"48.82776, 2.29411",2.29411,48.82776,13 RUE DU GENERAL GUILLAUMAT,5242
I751160006,"48.84981, 2.2554",2.2554,48.84981,ROUE D'AUTEUIL AUX LACS,5243
I432510008,,,,rue Danton,1261
I675440014,"49.03526, 7.96287",7.96287,49.03526,Rue du Lycée,5244
I675510001,"48.57946, 7.66572",7.66572,48.57946,34  rue du Moulin WOERTH ET BAUMGARTEN,5245
I751160021,"48.86825188100829, 2.2723437398508395",2.2723437398508395,48.86825188100829,30 BOULEVARD LANNES,5243
I680040003,"47.62064, 7.23282",7.23282,47.62064,Rue des Jardins,5246
I751160027,"48.854719841483536, 2.26261791588513",2.26261791588513,48.854719841483536,26 AVENUE DU MARECHAL FRANCHET D'ESPEREY,5243
I680040009,"47.60983, 7.23207",7.23207,47.60983,Rue de Hirtzbach,5246
I680070002,"48.07018, 7.41127",7.41127,48.07018,39 Rue du Nord,5247
I751160022,"48.87457, 2.27722",2.27722,48.87457,56 BOULEVARD DE L'AMIRAL BRUIX,5243
I680260002,"48.1393, 7.32904",7.32904,48.1393,"Lotissement ""Krutenau""",5248
I680360003,"48.03983, 7.55071",7.55071,48.03983,Route de l'Industrie,5249
I751160043,"48.874, 2.25905",2.25905,48.874,50 route de l'etoile,5243
I751160044,"48.83978, 2.25201",2.25201,48.83978,2 RUE DU COMMANDANT GUILBAUD,5243
I680400002,"47.82718, 7.07989",7.07989,47.82718,3 rue de la Gare,5250
I680430001,"47.85389, 7.26552",7.26552,47.85389,Rue de Lyon,5251
I680560005,"47.72425, 7.3113",7.3113,47.72425,9 rue du Bitz,5252
I680560009,"47.72489, 7.31312",7.31312,47.72489,Rue Arthur Ashe,5252
I751170004,"48.889, 2.29535",2.29535,48.889,32-34 BOULEVARD DE REIMS,5253
I751170006,"48.8889, 2.29152",2.29152,48.8889,229 RUE DE COURCELLES,5253
I751170008,"48.89046, 2.30044",2.30044,48.89046,6 AVENUE BRUNETIERE,5253
I751170014,"48.8969, 2.31232",2.31232,48.8969,6 AVENUE DE LA PORTE DE CLICHY,5253
I751170016,"48.89997, 2.32546",2.32546,48.89997,28 RUE ANDRE BRECHET,5253
I751170054,"48.89184, 2.31197",2.31197,48.89184,147 RUE CARDINET,5253
I751180001,"48.88751, 2.36244",2.36244,48.88751,6 ESPLANADE NATHALIE SARRAUTE,5254
I751180013,"48.90055, 2.34239",2.34239,48.90055,12 rue rené binet,5254
I721540056,"47.69982, -0.05219",-0.05219,47.69982,Allée des Fromentaux  La monnerie,3819
I721550001,"47.87963, 0.22476",0.22476,47.87963,34 rue des frères Bailleul,5255
I721650002,"48.07389, 0.41774",0.41774,48.07389,Rue de Monfort,5256
I721680006,"47.99697906, -0.15883432",-0.15883432,47.99697906,rue des Etats Unis,5257
I721690003,"47.94656, 0.04316",0.04316,47.94656,Rue du Stade,5258
I751180014,"48.89996, 2.35152",2.35152,48.89996,2 RUE JEAN COCTEAU,5254
I751180015,"48.89567, 2.33509",2.33509,48.89567,172 RUE CHAMPIONNET,5254
I751180022,"48.89956, 2.36408",2.36408,48.89956,54 BOULEVARD NEY,5254
I751180027,"48.88499, 2.3447",2.3447,48.88499,2 RUE RONSARD,5254
I751180028,"48.8946, 2.36404",2.36404,48.8946,11 RUE TRISTAN TZARA,5254
I751190002,"48.88019, 2.37699",2.37699,48.88019,24 RUE EDOUARD PAILLERON,5259
I751190003,"48.89165, 2.39737",2.39737,48.89165,39 ROUTE DES PETITS PONTS,5259
I681630007,"47.66917, 7.49624",7.49624,47.66917,Allée Eugène Mosser,5260
I681720005,"48.07741, 7.537",7.537,48.07741,5 rue Jules Verne,5261
I440350028,"47.29662, -1.55851",-1.55851,47.29662,Chemin de la Hautière,1288
I440360001,"47.70448, -1.38338",-1.38338,47.70448,Rue Winston Churchill,1289
I682240076,"47.73312, 7.31625",7.31625,47.73312,3 rue des Frères Lumière,3445
I682250004,"47.86019, 7.45073",7.45073,47.86019,Route de Mulhouse,5262
I440530008,"47.4759, -2.05455",-2.05455,47.4759,Rue du stade,5263
I683150008,"47.88777, 7.23233",7.23233,47.88777,22 rue de la marne,5264
I791360001,"46.1538, -0.05771",-0.05771,46.1538,Rue du stade,5265
I791480003,"46.26668, -0.00924",-0.00924,46.26668,Rue du Marais,5266
I791480005,"46.2606, -0.01468",-0.01468,46.2606,Route de Melle,5266
I791720001,"46.52901, -0.32693",-0.32693,46.52901,Rue du Champ Martin,5267
I791740013,"46.22969, -0.13339",-0.13339,46.22969,Avenue Clément Pineau,5268
I791750004,"46.1279, -0.00079",-0.00079,46.1279,Route de Bouin,5269
I791790005,"46.72174, -0.5907",-0.5907,46.72174,Place du 8 mai,5270
I791840005,"46.35774, -0.10774",-0.10774,46.35774,Les champs du Parc,5271
I791910005,"46.31467, -0.40935",-0.40935,46.31467,50 Rue Darwin Charles,5272
I791910009,"46.31683, -0.51893",-0.51893,46.31683,50 Rue de la Levée de Sevreau,5272
I505130001,"48.98372, -1.28032",-1.28032,48.98372,r de l'eglise,5273
I791910030,"46.31274, -0.47676",-0.47676,46.31274,285 Avenue de la Rochelle,5272
I441080002,"47.14001551, -1.28193347",-1.28193347,47.14001551,Route de la Vendée,1331
I791910035,"46.31709, -0.48959",-0.48959,46.31709,105 Avenue de la Venise Verte,5272
I791910036,"46.33504, -0.46046",-0.46046,46.33504,57 rue Sarrazine,5272
I791910037,"46.324, -0.4295",-0.4295,46.324,Rue de l'Aérodrome,5272
I791910039,"46.3327, -0.4685",-0.4685,46.3327,1 Rue Gustave Eiffel,5272
I791910044,"46.32183, -0.45556",-0.45556,46.32183,8 Rue BARRA,5272
I791950001,"46.9398, -0.58556",-0.58556,46.9398,Rue du Gué de l'homme,5274
I791950006,"46.95257, -0.59209",-0.59209,46.95257,Allée de la Ronde,5274
I791990004,"46.17718, -0.1684",-0.1684,46.17718,Château Gaillard,5268
I792020015,"46.6466, -0.2464",-0.2464,46.6466,33 Rue Gutemberg,5275
I792020017,"46.64391, -0.25321",-0.25321,46.64391,1 rue ernest perochon,5275
I792040004,"46.18966, -0.25132",-0.25132,46.18966,36 Route de Celles,5276
I792100002,"46.86292, -0.65292",-0.65292,46.86292,Rue des Cailloux,5277
I792160006,"46.26664, -0.33594",-0.33594,46.26664,Route de Crissé,5278
I792350002,"46.86446, -0.78826",-0.78826,46.86446,Rue du Stade,5279
I792700005,"46.409, -0.2151",-0.2151,46.409,Rue Paul Drévin,5280
I792700009,"46.4059, -0.2173",-0.2173,46.4059,Rue Paul Veillon Les Champs de l'Ile,5280
I792790003,"46.22966, -0.15796",-0.15796,46.22966,La Métaierie de Lavault,5268
I792830007,"46.37014, -0.26204",-0.26204,46.37014,Rue Buissonnière,5281
I792930001,"46.37364, -0.52297",-0.52297,46.37364,Rue de l'Epineraie,5282
I792980003,"46.26726, -0.48445",-0.48445,46.26726,Route de Niort,5283
I793000001,"46.9966, -0.2137",-0.2137,46.9966,Rue de la diligence,5284
I793070004,"46.13522, 0.114",0.114,46.13522,Rue du stade,5285
I793260002,"46.71482, -0.03008",-0.03008,46.71482,Rue de la Croix Chauvin,5286
I793270004,"46.29236, -0.25076",-0.25076,46.29236,Carrefour de l'Ormeau,5287
I793390001,"46.57195, -0.02495",-0.02495,46.57195,Rue de la Cité VASLES,5288
I800010004,"50.10031, 1.84978",1.84978,50.10031,182 chemin des postes,5289
I800010008,"50.09826, 1.84519",1.84519,50.09826,che des postes,5289
I800100013,"49.7436, 2.35556",2.35556,49.7436,Chemin d'Altforweiller,5290
I800160011,"49.99585, 2.6457",2.6457,49.99585,Rue du moulin à huile,5291
I800210016,"49.88762, 2.32866",2.32866,49.88762,Rue de la Neuville,5292
I800210031,"49.91411, 2.24462",2.24462,49.91411,Rue de l'église,5292
I800210043,"49.91725, 2.30261",2.30261,49.91725,Rue Utrillo,5292
I800210048,"49.87192, 2.31068",2.31068,49.87192,51 rue Jean-Marc Laurent,5292
I800210052,"49.88986, 2.26508",2.26508,49.88986,400 Rue Colbert,5292
I800210054,"49.8925, 2.26367",2.26367,49.8925,25 rue du chapitre,5292
I800210059,"49.89368, 2.28886",2.28886,49.89368,Rue Caumartin,5292
I800210080,"49.87425, 2.33445",2.33445,49.87425,Rue Simone Signoret Amiens,5292
I800210094,"49.87325, 2.30195",2.30195,49.87325,Rue Saint-Fuscien,5292
I800210155,"49.911, 2.32125",2.32125,49.911,Rue Montaigne,5292
I800210156,"49.88151, 2.28751",2.28751,49.88151,10 allée des tennis,5292
I800710005,"50.10639, 2.33436",2.33436,50.10639,Route nationale,5293
I800710009,"50.10476, 2.32809",2.32809,50.10476,6 RUE DE CREQUI,5293
I800990002,"49.996, 1.979",1.979,49.996,Chaussée de Rivière,5294
I801270003,"50.03093, 1.48693",1.48693,50.03093,Place Franck Grattenois,5295
I514340005,"49.01685, 4.07358",4.07358,49.01685,Place Jeanne d'Arc,5296
I171720009,"45.5678, -0.68064",-0.68064,45.5678,Rue carnot,1398
I803180003,"50.01391, 2.07558",2.07558,50.01391,Rue Philippe Ermenault,5297
I803330015,"50.34265, 1.56574",1.56574,50.34265,r des ecoles,5298
I803600001,"50.07121, 1.57208",1.57208,50.07121,Rue Geneviève Gabard,5299
I803680006,"50.08384, 1.55175",1.55175,50.08384,Rue du Général Leclerc,5300
I803730003,"49.99095, 1.54749",1.54749,49.99095,Rue Richard Lenoir,5301
I804100006,"49.75155, 3.07784",3.07784,49.75155,Avenue jean moulin,5302
I804460001,"50.02528, 1.75704",1.75704,50.02528,Route de Liercourt,5303
I804880003,"50.01057, 1.9914",1.9914,50.01057,Rue de la République,5304
I804890010,"49.87628, 2.3627",2.3627,49.87628,Rue Lucette Bonard,5305
I804890011,"49.86547, 2.35384",2.35384,49.86547,Rue Victor Hugo,5305
I173000026,"46.15522, -1.15749",-1.15749,46.15522,Parking Saint Jean d'Acre,1422
I805610008,"49.63684, 2.55634",2.55634,49.63684,Route de Courtemanche,5306
I805610014,"49.63752, 2.56032",2.56032,49.63752,Cité du Nord,5306
I805610016,"49.6543, 2.57753",2.57753,49.6543,31 rue Pasteur,5306
I805610019,"49.65354, 2.58789",2.58789,49.65354,Rue Pasteur (prolongée),5306
I805700004,"49.77952, 2.47656",2.47656,49.77952,Rue du 8 mai,5307
I805780001,"50.0706, 1.74676",1.74676,50.0706,Impasse de l'Eglise,5308
I805850006,"49.7592, 2.91828",2.91828,49.7592,rte de ham,5309
I806200011,"49.93806, 2.92908",2.92908,49.93806,Rue Jean Toeuf,5310
I806320001,"49.87532, 2.24447",2.24447,49.87532,Place René Aviez,5311
I806350009,"50.05496508725049, 1.903458726897636",1.903458726897636,50.05496508725049,2 RUE DU GENERAL LECLERC,5312
I173150002,"46.1419, -0.942639",-0.942639,46.1419,Route de Marans,5313
I806740007,"49.90215, 2.32162",2.32162,49.90215,44 Avenue du Général Leclerc,5314
I806800002,"49.80998, 2.69582",2.69582,49.80998,Rue des anciens combattants,5315
I806880007,"50.27275, 1.65897",1.65897,50.27275,Rue du Moulin,5316
I806960005,"49.81976, 2.32183",2.32183,49.81976,Chemin de la sentelette,5317
I807250002,"49.87143, 2.26708",2.26708,49.87143,Avenue Paul Claudel,5318
I807250009,"49.8706, 2.25898",2.25898,49.8706,14 rue Albert Camus,5318
I807320002,"49.88383, 1.72703",1.72703,49.88383,rue aux Cailloux,5319
I807980006,"49.9909, 2.31562",2.31562,49.9909,r de la chapelle,5320
I520640009,"48.20043, 5.58968",5.58968,48.20043,rue du stade stade Patrick POULIN,4086
I808270001,"50.06588, 1.53917",1.53917,50.06588,Place de la mairie,5321
I810010003,"43.52763, 1.92032",1.92032,43.52763,l'Eglise,5322
I810020005,"43.50455, 2.34458",2.34458,43.50455,8 route de Fontalba,5323
I810030001,"43.8869, 2.45808",2.45808,43.8869,Rue Italo Zaccaron,5324
I810040005,"43.91835, 2.15413",2.15413,43.91835,AVENUE DU PRESIDENT KENNEDY ALBI,5325
I810040012,"43.92326, 2.16645",2.16645,43.92326,287 Avenue du Colonnel Teyssier ALBI,5325
I810040021,"43.94109, 2.14573",2.14573,43.94109,AV MAZICOU ALBI,5325
I810040034,"43.9327, 2.17197",2.17197,43.9327,26 Avenue de Saint Juery Albi,5325
I810040035,"43.91782, 2.13509",2.13509,43.91782,RUE DE LA POUDRIERE ALBI,5325
I810140006,"43.5646, 2.56231",2.56231,43.5646,Place de la Mairie,5326
I810210001,"43.495291, 2.362207",2.362207,43.495291,BOULEVARD LEO LAGRANGE,5327
I810320001,"43.518088, 2.012316",2.012316,43.518088,Les Rieux Blan,5328
I810360002,"43.50264, 2.40455",2.40455,43.50264,GRAND RUE,5329
I810380001,"43.88559, 1.92026",1.92026,43.88559,PLAINE DE ST EUGENE,5330
I830470024,"43.14805, 6.04464",6.04464,43.14805,"Avenue Francois Aragon – Zi Toulon Est, La Garde",5331
I830500011,"43.528, 6.485",6.485,43.528,BD LEON BLUM DRAGUIGNAN,5332
I522510003,"48.13887, 5.08414",5.08414,48.13887,Ruelle des prélots,5333
I523800003,"47.87187, 5.38581",5.38581,47.87187,Lac de la Liez,5334
I830990008,"43.45355, 6.67941",6.67941,43.45355,CHEMIN D'AIRE BELLE PUGET SUR ARGENS,5335
I830990010,"43.45929, 6.68351",6.68351,43.45929,12 boulevard robert martinez,5335
I830990016,"43.45823, 6.68347",6.68347,43.45823,BD ROBERT MARTINEZ PUGET SUR ARGENS,5335
I831020003,"43.65724807139486, 6.124205617234111",6.124205617234111,43.65724807139486,LES CLOUOS - D 30. -  AVENUE MAGINOT,5336
I831020004,"43.65635, 6.12326",6.12326,43.65635,LES CLOUOS  - D 30. -  AVENUE MAGINOT,5336
I831020010,"43.65672933636234, 6.124156876467169",6.124156876467169,43.65672933636234,LES CLOUOS - D 30 - AVENUE MAGINOT,5336
I831070010,"43.44265, 6.63978",6.63978,43.44265,BOULEVARD J.F KENNEDY ROQUEBRUNE-SUR-ARGENS,5337
I831070022,"43.34212, 6.6945",6.6945,43.34212,Route Nationale 7,5337
I831120010,"43.17481, 5.70246",5.70246,43.17481,1123 avenue de tauroentum,5338
I831120011,"43.18087, 5.70824",5.70824,43.18087,LA FALQUETTE SAINT-CYR-SUR-MER,5338
I831120014,"43.18518, 5.71043",5.71043,43.18518,BOULEVARD DE LATTRE DE TASSIGNY SAINT-CYR-SUR-MER,5338
I831130005,"43.69607, 5.91397",5.91397,43.69607,CHEMIN DE LA PLAINE  -  SAINT-JULIEN,5339
I831150006,"43.32942, 6.61579",6.61579,43.32942,avenue gaston rebuffat,5340
I831150008,"43.31507, 6.63371",6.63371,43.31507,ROUTE DU PLAN DE LA TOUR SAINTE-MAXIME,5340
I831160013,"43.45767, 5.86465",5.86465,43.45767,RUE DE LA GLACIERE - QUARTIER CLOS DE ROQUE SAINT-MAXIMIN-LA-SAINTE-BAUME,5341
I831160018,"43.45867, 5.88288",5.88288,43.45867,CHEMIN DU RESTY SAINT-MAXIMIN-LA-SAINTE-BAUME,5341
I831180012,"43.43811, 6.76897",6.76897,43.43811,RUE DES CHATAIGNIERS SAINT RAPHAEL,5342
I831180034,"43.42986, 6.80595",6.80595,43.42986,1000 BOULEVARD DE L'ASPE SAINT RAPHAEL,5342
I831180038,"43.43801, 6.77011",6.77011,43.43801,1 avenue théodore rivière,5342
I831180056,,,,SALLE PACI,5342
I831260030,"43.08672, 5.88569",5.88569,43.08672,555 AVENUE NOEL VERLAQUE - VIEUX CHEMIN DES SABLETTES LA SEYNE-SUR-MER,5343
I831260032,"43.09665, 5.87959",5.87959,43.09665,72  CHEMIN  DE LA SEYNE A BASTIAN - PLACE DU CIMETIERE LA SEYNE-SUR-MER,5343
I831260035,"43.11046, 5.85601",5.85601,43.11046,28 CD DE LA SEYNE A OLLIOULES    LA SEYNE-SUR-MER,5343
I831260039,"43.10305, 5.87194",5.87194,43.10305,AVENUE PIERRE CURIE SEYNE-SUR-MER,5343
I831260040,,,,QUARTIER LENY,5343
I831290005,"43.07531, 5.7871",5.7871,43.07531,0 iles des embiez,5344
I831290014,"43.118, 5.84824",5.84824,43.118,1080 BOULEVARD DE LERY  SIX-FOURS-LES-PLAGES,5344
I831290016,"43.10132, 5.82152",5.82152,43.10132,1065  CHEMIN DES HOIRS    SIX-FOURS-LES-PLAGES,5344
I831290017,"43.10821, 5.81937",5.81937,43.10821,127 rue carredon,5344
I831290028,"43.09775, 5.82177",5.82177,43.09775,741 rue curet bas,5344
I831300005,"43.18594, 6.04191",6.04191,43.18594,Quartier les Ferrages,5345
I831300008,"43.200698818545796, 6.044629379175603",6.044629379175603,43.2006988185458,CHEMIN DES PLANTADES,5345
I530080010,"48.297820224695734, -0.557507872581482",-0.557507872581482,48.29782022469573,Rue de Baladé,4080
I831300011,"43.19389109965414, 6.039758948609233",6.039758948609233,43.19389109965414,avenue didier daurat,5345
I831370051,"43.12586, 5.98537",5.98537,43.12586,662 VIEUX CHEMIN DE SAINTE MUSSE TOULON,5346
I831370073,"43.13389, 5.88249",5.88249,43.13389,AVENUE ALBERT CAMUS TOULON,5346
I831370074,"43.13983, 5.90924",5.90924,43.13983,RUE DES GLYCINES TOULON,5346
I831370077,"43.12641, 5.9789",5.9789,43.12641,RUE HENRI SAINTE-CLAIRE DEVILLE	 TOULON,5346
I831370081,"43.11659, 5.94414",5.94414,43.11659,Boulevard Jules Michelet,5346
I831370082,"43.12666, 5.97261",5.97261,43.12666,AVENUE RENE CASSIN,5346
I831370083,"43.14422, 5.89614",5.89614,43.14422,163 CHEMIN MONNERET TOULON,5346
I831370101,"43.12614, 5.9148",5.9148,43.12614,420 avenue amiral aube,5346
I831440010,"43.13989, 5.97909",5.97909,43.13989,65 chemin des terres rouges,5347
I831440012,"43.14198, 5.99417",5.99417,43.14198,215 imp d’estiennes d’orves,5347
I831440016,"43.13266, 5.99184",5.99184,43.13266,AVENUE PABLO PICASSO - LA COUPIANE VALETTE-DU-VAR,5347
I831440019,"43.13517, 5.99992",5.99992,43.13517,342 avenue eole,5347
I831440023,"43.12572, 5.9877",5.9877,43.12572,2 vieux chemin de sainte musse,5347
I831440025,,,,1 avenue leon guerin,5347
I831480008,"43.4196, 6.42913",6.42913,43.4196,RUE DU  CLOS VIDAUBAN,5348
I831480010,"43.43123, 6.42803",6.42803,43.43123,Impasse de l'Argens VIDAUBAN,5348
I831480011,"43.4327, 6.42736",6.42736,43.4327,500 Boulevard Coua de Can,5348
I831500003,"43.72023, 5.80714",5.80714,43.72023,Chemin de la Paridette,5349
I831500008,"43.72734, 5.81359",5.81359,43.72734,Route de Saint Julien,5349
I831530008,"43.07745, 5.90652",5.90652,43.07745,AVENUE Charles de GAULLE,5350
I831530010,"43.07674, 5.92929",5.92929,43.07674,2 rue jean aicard,5350
I840030008,"43.87556, 5.40155",5.40155,43.87556,PLACE CHARLES DE GAULLE,5351
